Year,LandslideID,Zone,TreeID,Species_Jp,DBH_cm,H_m,BA,BEF,R,D1,TimVol,AGBiomass_mg
1981,23,Deposition,C216,Yamamomiji,6.2,4.25,30.1907054,1.18,0.26,0.519,0.011246145,0.006887364
1981,23,Deposition,C217,Bacco willow,13.6,11.4,145.2672443,1.26,0.26,0.624,0.064492678,0.050706723
1981,23,Deposition,C218,Bacco willow,19,12.1,283.528737,1.26,0.26,0.624,0.135637806,0.106643869
1981,23,Deposition,C219,Mizunara,2.8,3.4,6.157521601,1.26,0.26,0.624,0.001982579,0.001558783
1981,23,Deposition,C220,Sawashiba,4.9,3.91,18.8574099,1.26,0.26,0.624,0.006664721,0.00524007
1981,23,Deposition,C221,Sawashiba,2.5,3.4,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,23,Deposition,C222,Yamamomiji,3.2,4.76,8.042477193,1.18,0.26,0.519,0.002584345,0.001582704
1981,23,Deposition,C223,Sawashiba,11.3,10.4,100.2874915,1.26,0.26,0.624,0.042718364,0.033586886
1981,23,Deposition,C224,Sawashiba,6.2,5.95,30.1907054,1.26,0.26,0.624,0.011246145,0.008842169
1981,23,Deposition,C225,Sawashiba,7,5.1,38.48451001,1.26,0.26,0.624,0.014729601,0.011581001
1981,23,Deposition,C226,Sawashiba,12.2,5.44,116.8986626,1.26,0.26,0.624,0.050653849,0.039826082
1981,23,Deposition,C227,Sawashiba,11.6,5.44,105.6831769,1.26,0.26,0.624,0.045280988,0.035601724
1981,23,Deposition,C228,Shinanoki,11.1,6.46,96.76890771,1.18,0.26,0.369,0.0554794,0.02415684
1981,23,Deposition,C229,Shinanoki,21.9,15.2,376.6848131,1.18,0.26,0.369,0.287078236,0.124999606
1981,23,Deposition,C230,Sawashiba,3.4,3.4,9.079202769,1.26,0.26,0.624,0.002957265,0.00232512
1981,23,Deposition,C231,Shinanoki,9,5.61,63.61725124,1.18,0.26,0.369,0.033405441,0.014545397
1981,23,Deposition,C232,Yamamomiji,5.2,3.4,21.23716634,1.18,0.26,0.519,0.007606097,0.004658126
1981,23,Deposition,C233,Yamamomiji,7.2,5.44,40.71504079,1.18,0.26,0.519,0.015681698,0.009603785
1981,23,Deposition,C234,Yamamomiji,6.3,5.44,31.17245311,1.18,0.26,0.519,0.01165343,0.007136794
1981,23,Deposition,C235,Aodamo,2.2,3.4,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1981,23,Deposition,C236,Aodamo,8,6.8,50.26548246,1.26,0.26,0.624,0.019821215,0.015584232
1981,23,Deposition,C237,Aodamo,2.5,3.4,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,23,Deposition,C238,Sawashiba,13,8.5,132.7322896,1.26,0.26,0.624,0.058336672,0.045866625
1981,23,Deposition,C239,Sawashiba,4.6,5.61,16.61902514,1.26,0.26,0.624,0.005791296,0.004553349
1981,23,Deposition,C240,Udaikanba,26.5,17.9,551.5458602,1.2,0.26,0.468,0.455291397,0.255691649
1981,23,Deposition,C242,Yamamomiji,8.9,6.8,62.21138852,1.18,0.26,0.519,0.02512313,0.015385907
1981,23,Deposition,C243,Shinanoki,21.7,13.5,369.8361412,1.18,0.26,0.369,0.280777595,0.122256181
1981,23,Deposition,C244,Yamamomiji,3.4,3.4,9.079202769,1.18,0.26,0.519,0.002957265,0.001811088
1981,23,Deposition,C246,Yamamomiji,10.1,12.3,80.11846665,1.18,0.26,0.519,0.033281902,0.020382503
1981,23,Deposition,C247,Shinanoki,1.4,1.87,1.5393804,1.18,0.26,0.369,0.00037074,0.000161427
1981,23,Deposition,C248,Shinanoki,7,2.21,38.48451001,1.18,0.26,0.369,0.018188951,0.007919833
1981,23,Deposition,C249,Sawashiba,1.5,2.55,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,23,Deposition,C250,Aodamo,11,4.25,95.03317777,1.26,0.26,0.624,0.04023764,0.031636442
1947,30,Initiation,C251,Konara,27,16.6,572.5552611,1.26,0.26,0.624,0.476349605,0.374525113
1947,30,Initiation,C252,Akashide,4.8,4.59,18.09557368,1.26,0.26,0.624,0.006366075,0.005005263
1947,30,Initiation,C253,Akashide,4.5,2.89,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1947,30,Initiation,C254,Akashide,12.2,5.1,116.8986626,1.26,0.26,0.624,0.050653849,0.039826082
1947,30,Initiation,C255,Akashide,7.2,4.93,40.71504079,1.26,0.26,0.624,0.015681698,0.012329578
1947,30,Initiation,C256,Akashide,9.1,5.1,65.03882191,1.26,0.26,0.624,0.026395666,0.020753329
1947,30,Initiation,C257,Akashide,4.4,3.57,15.20530844,1.26,0.26,0.624,0.005246295,0.004124847
1947,30,Initiation,C258,Konara,30.4,14.2,725.8335667,1.26,0.26,0.624,0.63463338,0.498974149
1947,30,Initiation,C259,Akashide,8.2,5.95,52.81017251,1.26,0.26,0.624,0.020939857,0.016463753
1947,30,Initiation,C260,Yamamomiji,2.7,3.57,5.725552611,1.18,0.26,0.519,0.001771308,0.001084785
1947,30,Initiation,C261,Akashide,9.7,6.29,73.89811319,1.26,0.26,0.624,0.030422036,0.023919021
1947,30,Initiation,C262,Akashide,6,5.1,28.27433388,1.26,0.26,0.624,0.01045542,0.00822047
1947,30,Initiation,C263,Azukinashi,3,2.55,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,30,Initiation,C264,Akashide,8,4.59,50.26548246,1.26,0.26,0.624,0.019821215,0.015584232
1947,30,Initiation,C265,Ezo Yamazakura,25,7.9,490.8738521,1.26,0.26,0.624,0.395436804,0.310908232
1947,30,Initiation,C266,Azukinashi,6.5,3.4,33.1830724,1.26,0.26,0.624,0.012491988,0.009821701
1947,30,Initiation,C267,Akashide,7.8,5.1,47.78362426,1.26,0.26,0.624,0.01873627,0.014731205
1947,30,Initiation,C268,Sawashiba,3.8,3.91,11.34114948,1.26,0.26,0.624,0.003786961,0.00297746
1947,30,Initiation,C269,Azukinashi,15.2,12.6,181.4583917,1.26,0.26,0.624,0.082586875,0.064933105
1947,30,Initiation,C270,Mizunara,17.4,13.9,237.787148,1.26,0.26,0.624,0.16457527,0.12939566
1947,30,Initiation,C271,Sawashiba,3.1,3.4,7.54767635,1.26,0.26,0.624,0.002408206,0.001893428
1947,30,Initiation,C272,Sawashiba,3.6,3.4,10.1787602,1.26,0.26,0.624,0.003358018,0.002640208
1947,30,Initiation,C273,Miyamazakura,5.8,5.1,26.42079422,1.26,0.26,0.624,0.009696295,0.007623615
1947,30,Initiation,C274,Miyamazakura,3.6,3.06,10.1787602,1.26,0.26,0.624,0.003358018,0.002640208
1947,30,Initiation,C275,Aodamo,24.2,5.6,459.9605804,1.26,0.26,0.624,0.232260355,0.182612381
1947,30,Initiation,C276,Mizunara,10.1,7.31,80.11846665,1.26,0.26,0.624,0.044152263,0.034714276
1947,30,Initiation,C277,Konara,37.5,15.6,1104.466167,1.26,0.26,0.624,1.054445733,0.829047413
1947,30,Initiation,C278,Ezo Yamazakura,22.1,5,383.596317,1.26,0.26,0.624,0.293461053,0.230730818
1947,30,Initiation,C279,Ezo Yamazakura,5.6,5.1,24.6300864,1.26,0.26,0.624,0.010602103,0.008335797
1947,30,Initiation,C280,Hakunboku,3.3,3.4,8.552985999,1.26,0.26,0.624,0.002767349,0.0021758
1947,30,Initiation,C281,Sawashiba,2.2,3.06,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1947,30,Initiation,C282,Sawashiba,4,4.25,12.56637061,1.26,0.26,0.624,0.004244438,0.003337147
1947,30,Initiation,C283,Hakunboku,8.2,7.48,52.81017251,1.26,0.26,0.624,0.020939857,0.016463753
1947,30,Initiation,C284,Aodamo,4.6,4.93,16.61902514,1.26,0.26,0.624,0.005791296,0.004553349
1947,30,Initiation,C285,Sawashiba,3.5,4.59,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,30,Initiation,C286,Akashide,2.8,3.4,6.157521601,1.26,0.26,0.624,0.001920486,0.001509963
1947,30,Initiation,C287,Yamamomiji,4.9,5.1,18.8574099,1.18,0.26,0.519,0.006664721,0.004081608
1947,30,Initiation,C288,Yamamomiji,13.2,11.8,136.847776,1.18,0.26,0.519,0.060350946,0.036960126
1947,30,Initiation,C289,Ezoitaya,25.8,15.2,522.7924335,1.18,0.26,0.519,0.426743492,0.261346249
1947,30,Initiation,C290,Akashide,4.7,5.44,17.34944543,1.26,0.26,0.624,0.006074945,0.004776365
1947,30,Initiation,C291,Sawashiba,3.2,5.44,8.042477193,1.26,0.26,0.624,0.002584345,0.002031915
1947,30,Initiation,C292,Aodamo,3.9,5.1,11.94590607,1.26,0.26,0.624,0.004012112,0.003154483
1947,30,Initiation,C293,Ezo Yamazakura,12.5,11.8,122.718463,1.26,0.26,0.624,0.073946161,0.058139429
1947,30,Initiation,C294,Kitakobushi,5.1,7.82,20.42820623,1.26,0.26,0.624,0.008455543,0.006648086
1947,30,Initiation,C296,Sawashiba,2.8,3.91,6.157521601,1.26,0.26,0.624,0.001920486,0.001509963
1947,30,Initiation,C297,Sawashiba,3.3,5.61,8.552985999,1.26,0.26,0.624,0.002767349,0.0021758
1947,30,Initiation,C298,Aodamo,7.3,8.84,41.85386813,1.26,0.26,0.624,0.016170075,0.01271356
1947,30,Initiation,C299,Mizunara,5.3,5.1,22.06183441,1.26,0.26,0.624,0.009280062,0.007296356
1947,30,Initiation,C300,Harunire,21.3,11.39,356.3272928,1.18,0.26,0.494,0.268421577,0.156468305
1947,30,Initiation,C301,Sawashiba,4,4.25,12.56637061,1.26,0.26,0.624,0.004244438,0.003337147
1947,30,Initiation,C302,Akashide,3,4.59,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,30,Initiation,C303,Asada,7.8,8.5,47.78362426,1.26,0.26,0.624,0.023631301,0.018579874
1947,30,Initiation,C304,Sawashiba,3,2.55,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,30,Transport,C305,Mizunara,14.3,11.7,160.6060704,1.26,0.26,0.624,0.102386416,0.080500296
1947,30,Transport,C306,Akashide,2.8,2.72,6.157521601,1.26,0.26,0.624,0.001920486,0.001509963
1947,30,Transport,C307,Miyamazakura,3.5,2.89,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,30,Transport,C308,Urishi,6.8,5.95,36.31681108,1.26,0.26,0.624,0.013810211,0.01085814
1947,30,Transport,C309,Mizuki,8.8,6.8,60.82123377,1.26,0.26,0.624,0.024499813,0.019262733
1947,30,Transport,C310,Konara,28.5,15.4,637.9396582,1.26,0.26,0.624,0.542905488,0.426854011
1947,30,Transport,C311,Aodamo,6.2,5.44,30.1907054,1.26,0.26,0.624,0.011246145,0.008842169
1947,30,Transport,C312,Bacco willow,26.8,11.1,564.1043769,1.26,0.26,0.624,0.291417012,0.229123712
1947,30,Transport,C313,Aodamo,8.2,6.8,52.81017251,1.26,0.26,0.624,0.020939857,0.016463753
1947,30,Transport,C314,Asada,4.3,5.95,14.52201204,1.26,0.26,0.624,0.005596247,0.004399993
1947,30,Transport,C315,Akashide,6.5,6.29,33.1830724,1.26,0.26,0.624,0.012491988,0.009821701
1947,30,Transport,C316,Asada,6.5,8.5,33.1830724,1.26,0.26,0.624,0.015203939,0.011953945
1947,30,Transport,C317,Sawashiba,4.5,6.8,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1947,30,Transport,C318,Sawashiba,3.9,3.74,11.94590607,1.26,0.26,0.624,0.004012112,0.003154483
1947,30,Transport,C319,Sawashiba,3,3.57,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1947,30,Transport,C320,Hakunboku,6.3,6.8,31.17245311,1.26,0.26,0.624,0.01165343,0.009162393
1947,30,Transport,C321,Aodamo,4.5,5.95,15.90431281,1.26,0.26,0.624,0.005515091,0.004336185
1947,30,Transport,C322,Sawashiba,2,3.4,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1947,30,Transport,C323,Konara,20,18.1,314.1592654,1.26,0.26,0.624,0.230494972,0.181224367
1947,30,Transport,C324,Sawashiba,3.5,5.1,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,30,Transport,C325,Akashide,18,11.8,254.4690049,1.26,0.26,0.624,0.120274314,0.094564476
1947,30,Transport,C326,Akashide,10.2,7.3,81.71282492,1.26,0.26,0.624,0.034019006,0.026747103
1947,30,Transport,C327,Akashide,29.5,13.7,683.4927517,1.26,0.26,0.624,0.36074662,0.283633422
1947,30,Transport,C328,Aodamo,4,5.95,12.56637061,1.26,0.26,0.624,0.004244438,0.003337147
1947,30,Transport,C329,Sawashiba,2.8,3.74,6.157521601,1.26,0.26,0.624,0.001920486,0.001509963
1947,30,Transport,C330,Mizunara,20.5,13.3,330.0635782,1.26,0.26,0.624,0.244681658,0.192378507
1947,30,Transport,C331,Mizunara,17.8,13.3,248.8455541,1.26,0.26,0.624,0.173876522,0.136708676
1947,30,Transport,C332,Aodamo,8,6.8,50.26548246,1.26,0.26,0.624,0.019821215,0.015584232
1947,30,Transport,C333,Ezo Yamazakura,3.5,3.57,9.621127502,1.26,0.26,0.624,0.00340131,0.002674246
1947,30,Transport,C334,Asada,7.6,9.35,45.36459792,1.26,0.26,0.624,0.022192182,0.017448381
1947,30,Transport,C335,Sawashiba,3.5,3.74,9.621127502,1.26,0.26,0.624,0.003154139,0.002479911
1947,30,Transport,C336,Asada,7.6,11.2,45.36459792,1.26,0.26,0.624,0.022192182,0.017448381
1947,30,Transport,C337,Mizunara,46,19.6,1661.902514,1.26,0.26,0.624,1.728402632,1.358939286
1947,30,Transport,C338,Katsura,4.3,4.93,14.52201204,1.18,0.26,0.454,0.005596247,0.002998021
1947,30,Transport,C339,Katsura,13.5,11.05,143.1388153,1.18,0.26,0.454,0.089076748,0.047720195
1947,30,Transport,C340,Katsura,47,22.6,1734.944543,1.18,0.26,0.454,1.820696295,0.975383419
1947,30,Transport,C341,Ezoitaya,34,20,907.9202769,1.18,0.26,0.519,0.831944495,0.509499448
1947,30,Transport,C342,Sawashiba,3,5.1,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1981,22,Initiation,C343,Keyama hannoki,4.2,2.89,13.8544236,1.25,0.26,0.454,0.005286615,0.003000154
1981,22,Initiation,C344,Keyama hannoki,5.5,3.57,23.75829444,1.25,0.26,0.454,0.010149936,0.005760089
1981,22,Initiation,C345,Keyama hannoki,6.5,5.1,33.1830724,1.25,0.26,0.454,0.015203939,0.008628235
1981,22,Initiation,C346,Keyama hannoki,2.2,3.4,3.801327111,1.25,0.26,0.454,0.001106334,0.000627844
1981,22,Initiation,C347,Keyama hannoki,8.7,6.8,59.44678699,1.25,0.26,0.454,0.030775358,0.017465016
1981,22,Initiation,C348,Keyama hannoki,7,6.12,38.48451001,1.25,0.26,0.454,0.018188951,0.01032223
1981,22,Initiation,C349,Keyama hannoki,2.3,3.74,4.154756284,1.25,0.26,0.454,0.001231923,0.000699116
1981,22,Initiation,C350,Keyama hannoki,4.5,5.27,15.90431281,1.25,0.26,0.454,0.006246773,0.003545044
1981,22,Initiation,C351,Yamahagi,1.1,2.21,0.950331778,1.4,0.26,0.624,0.000240565,0.000210158
1981,22,Initiation,C352,Akashide,1.9,3.4,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1981,22,Initiation,C353,Keyama hannoki,6.8,6.12,36.31681108,1.25,0.26,0.454,0.016957265,0.009623248
1981,22,Initiation,C354,Keyama hannoki,1.8,3.4,2.544690049,1.25,0.26,0.454,0.000680893,0.000386407
1981,22,Initiation,C355,Keyama hannoki,1.4,2.04,1.5393804,1.25,0.26,0.454,0.00037074,0.000210395
1981,22,Initiation,C356,Keyama hannoki,3.6,4.25,10.1787602,1.25,0.26,0.454,0.003641163,0.00206636
1981,22,Initiation,C357,Keyama hannoki,2.1,3.4,3.463605901,1.25,0.26,0.454,0.00098859,0.000561025
1981,22,Initiation,C358,Keyama hannoki,1.4,3.23,1.5393804,1.25,0.26,0.454,0.00037074,0.000210395
1981,22,Initiation,C359,Keyama hannoki,2,3.23,3.141592654,1.25,0.26,0.454,0.00087854,0.000498571
1981,22,Initiation,C360,Keyama hannoki,5.8,4.76,26.42079422,1.25,0.26,0.454,0.011541333,0.006549707
1981,22,Initiation,C361,Keyama hannoki,4.3,3.57,14.52201204,1.25,0.26,0.454,0.005596247,0.00317587
1981,22,Initiation,C362,Keyama hannoki,2.1,2.55,3.463605901,1.25,0.26,0.454,0.00098859,0.000561025
1981,22,Initiation,C363,Keyama hannoki,3.6,3.4,10.1787602,1.25,0.26,0.454,0.003641163,0.00206636
1981,22,Initiation,C364,Keyama hannoki,1.7,2.55,2.269800692,1.25,0.26,0.454,0.00059297,0.000336511
1981,22,Initiation,C365,Keyama hannoki,1.2,1.7,1.130973355,1.33,0.26,0.454,0.000255347,0.000154184
1981,22,Initiation,C366,Keyama hannoki,2.8,3.57,6.157521601,1.25,0.26,0.454,0.001982579,0.001125114
1981,22,Initiation,C367,Keyama hannoki,13.5,9.01,143.1388153,1.25,0.26,0.454,0.089076748,0.050551054
1981,22,Initiation,C368,Aodamo,2.5,4.08,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,22,Initiation,C369,Keyama hannoki,5.2,6.8,21.23716634,1.25,0.26,0.454,0.008862178,0.005029286
1981,22,Initiation,C370,Keyama hannoki,8.8,6.8,60.82123377,1.25,0.26,0.454,0.031638008,0.01795457
1981,22,Initiation,C371,Keyama hannoki,2,2.89,3.141592654,1.25,0.26,0.454,0.00087854,0.000498571
1981,22,Initiation,C372,Inukoryanagi,0.4,1.87,0.125663706,1.4,0.26,0.624,2.54E-05,2.22E-05
1981,22,Initiation,C373,Akashide,1.7,1.5,2.269800692,1.26,0.26,0.624,0.000633257,0.000497892
1981,22,Initiation,C374,Keyama hannoki,5.3,3.91,22.06183441,1.25,0.26,0.454,0.009280062,0.005266435
1981,22,Initiation,C375,Keyama hannoki,1.5,2.3,1.767145868,1.25,0.26,0.454,0.000438074,0.000248607
1981,22,Initiation,C376,Akashide,2.2,2.7,3.801327111,1.26,0.26,0.624,0.001123421,0.000883279
1981,22,Initiation,C377,Keyama hannoki,6.1,4.93,29.22466566,1.25,0.26,0.454,0.013038701,0.007399463
1981,22,Initiation,C378,Keyama hannoki,4.4,4.93,15.20530844,1.25,0.26,0.454,0.005916266,0.003357481
1981,22,Initiation,C379,Inukoryanagi,1.2,1.7,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1981,22,Initiation,C380,Akashide,9.8,5.95,75.42963961,1.26,0.26,0.624,0.03112376,0.024470745
1981,22,Initiation,C381,Akashide,7.5,5.1,44.17864669,1.26,0.26,0.624,0.017171618,0.013501013
1981,22,Initiation,C382,Akashide,2.7,4.59,5.725552611,1.26,0.26,0.624,0.001771308,0.001392674
1981,22,Initiation,C383,Aodamo,1.5,3.4,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,22,Initiation,C384,Aodamo,1.4,2.55,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,22,Initiation,C385,Aodamo,1.6,2.55,2.010619298,1.26,0.26,0.624,0.000553402,0.000435106
1981,22,Initiation,C386,Mizunara,0.2,1.3,0.031415927,1.4,0.26,0.624,3.35E-06,2.93E-06
1981,22,Initiation,C387,Udaikanba,22.8,12.6,408.2813813,1.2,0.26,0.468,0.316452551,0.177719753
1981,22,Initiation,C388,Akashide,0.9,1.8,0.636172512,1.4,0.26,0.624,0.000153979,0.000134516
1981,22,Initiation,C389,Aodamo,1.5,3.06,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,22,Initiation,C390,Aodamo,1.4,3.06,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,22,Initiation,C391,Aodamo,0.9,2.55,0.636172512,1.4,0.26,0.624,0.000153979,0.000134516
1981,22,Initiation,C392,Aodamo,2.1,3.06,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1981,22,Initiation,C393,Aodamo,1.4,2.89,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,22,Initiation,C394,Aodamo,0.9,2.04,0.636172512,1.4,0.26,0.624,0.000153979,0.000134516
1981,22,Initiation,C395,Aodamo,0.8,2.55,0.502654825,1.4,0.26,0.624,0.000118503,0.000103524
1981,22,Initiation,C396,Aodamo,2.1,3.4,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1981,22,Initiation,C397,Mizunara,2.3,3.4,4.154756284,1.26,0.26,0.624,0.001231923,0.000968587
1981,22,Initiation,C398,Aodamo,1.9,3.4,2.83528737,1.26,0.26,0.624,0.000810925,0.000637582
1981,22,Initiation,C399,Keyama hannoki,17.4,9,237.787148,1.25,0.26,0.454,0.16457527,0.093396466
1981,22,Initiation,C400,Aodamo,1.2,2.55,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1981,22,Initiation,C401,Aodamo,0.1,1.3,0.007853982,1.4,0.26,0.624,1.16E-06,1.02E-06
1981,22,Initiation,C402,Keyama hannoki,3.5,3.57,9.621127502,1.25,0.26,0.454,0.00340131,0.001930243
1981,22,Initiation,C403,Udaikanba,19.6,14.8,301.7185585,1.2,0.26,0.468,0.219501863,0.123272246
1981,22,Initiation,C404,Akashide,0.3,1.5,0.070685835,1.4,0.26,0.624,1.34E-05,1.17E-05
1981,22,Initiation,C405,Aodamo,0.9,1.7,0.636172512,1.4,0.26,0.624,0.000153979,0.000134516
1981,22,Initiation,C406,Keyama hannoki,4.3,5.78,14.52201204,1.25,0.26,0.454,0.005596247,0.00317587
1981,22,Initiation,C407,Keyama hannoki,3.9,4.25,11.94590607,1.25,0.26,0.454,0.004419022,0.002507795
1981,22,Initiation,C408,Aodamo,1.2,2.21,1.130973355,1.4,0.26,0.624,0.000291912,0.000255014
1981,22,Initiation,C409,Mizunara,1.8,1.7,2.544690049,1.26,0.26,0.624,0.000680893,0.000535345
1981,22,Initiation,C410,Mizunara,1.8,2.04,2.544690049,1.26,0.26,0.624,0.000680893,0.000535345
1981,22,Initiation,C411,Aodamo,1.8,2.89,2.544690049,1.26,0.26,0.624,0.000719073,0.000565364
1981,22,Initiation,C412,Aodamo,3,4.25,7.068583471,1.26,0.26,0.624,0.002238883,0.001760299
1981,22,Initiation,C413,Aodamo,1.5,3.4,1.767145868,1.26,0.26,0.624,0.000479426,0.000376944
1981,22,Initiation,C414,Aodamo,1.6,3.4,2.010619298,1.26,0.26,0.624,0.000553402,0.000435106
1981,22,Initiation,C415,Kuri,8.5,8.16,56.74501731,1.18,0.26,0.419,0.022681409,0.011214142
1981,22,Initiation,C416,Mizunara,6.2,4.25,30.1907054,1.26,0.26,0.624,0.013561766,0.010662803
1981,22,Initiation,C417,Aodamo,0.5,1.7,0.196349541,1.4,0.26,0.624,4.17E-05,3.64E-05
1981,22,Initiation,C418,Aodamo,1.3,2,1.327322896,1.26,0.26,0.624,0.000348772,0.000274219
1981,22,Initiation,C419,Aodamo,2.4,3.4,4.523893421,1.26,0.26,0.624,0.001363207,0.001071808
1981,22,Initiation,C420,Keyama hannoki,4,4.59,12.56637061,1.25,0.26,0.454,0.004698107,0.002666176
1981,22,Transport,C421,Keyama hannoki,23.6,8.16,437.4353611,1.25,0.26,0.454,0.343982892,0.195210291
1981,22,Transport,C422,Keyama hannoki,22.3,9.52,390.5706527,1.25,0.26,0.454,0.299926358,0.170208208
1981,22,Transport,C423,Keyama hannoki,22.9,11.05,411.8706509,1.25,0.26,0.454,0.319820316,0.181498029
1981,22,Transport,C424,Aodamo,4.8,6.46,18.09557368,1.26,0.26,0.624,0.006366075,0.005005263
1981,22,Transport,C425,Udaikanba,10.8,10.54,91.60884178,1.2,0.26,0.468,0.051921678,0.029159215
1981,22,Transport,C426,Keyama hannoki,11.8,9.35,109.3588403,1.25,0.26,0.454,0.064324347,0.036504067
1981,22,Transport,C427,Akashide,2,3.57,3.141592654,1.26,0.26,0.624,0.000908887,0.000714604
1981,22,Transport,C428,Akashide,1.4,2.89,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,22,Transport,C429,Akashide,1,2,0.785398163,1.4,0.26,0.624,0.000194626,0.000170025
1981,22,Transport,C430,Keyama hannoki,3.5,5.1,9.621127502,1.25,0.26,0.454,0.00340131,0.001930243
1981,22,Transport,C431,Akashide,2.5,3.4,4.908738521,1.26,0.26,0.624,0.001492725,0.00117364
1981,22,Transport,C432,Akashide,3.1,3.74,7.54767635,1.26,0.26,0.624,0.002408206,0.001893428
1981,22,Transport,C433,Kuri,2.9,5.78,6.605198554,1.18,0.26,0.419,0.002076327,0.001026577
1981,22,Transport,C434,Akashide,2.3,3.57,4.154756284,1.26,0.26,0.624,0.001240126,0.000975036
1981,22,Transport,C435,Akashide,4,5.95,12.56637061,1.26,0.26,0.624,0.004244438,0.003337147
1981,22,Transport,C436,Konara,9.4,6.8,69.39778172,1.26,0.26,0.624,0.037110685,0.029177905
1981,22,Transport,C437,Akashide,3.1,5.1,7.54767635,1.26,0.26,0.624,0.002408206,0.001893428
1981,22,Transport,C438,Akashide,2.1,2.72,3.463605901,1.26,0.26,0.624,0.00101303,0.000796485
1981,22,Transport,C439,Akashide,1.4,2.72,1.5393804,1.26,0.26,0.624,0.000411245,0.000323338
1981,22,Transport,C440,Akashide,4.8,6.29,18.09557368,1.26,0.26,0.624,0.006366075,0.005005263
1981,22,Transport,C441,Akashide,6.8,6.8,36.31681108,1.26,0.26,0.624,0.013810211,0.01085814
1981,22,Transport,C442,Akashide,12.2,6.97,116.8986626,1.26,0.26,0.624,0.050653849,0.039826082
1981,22,Transport,C443,Akashide,7.5,6.8,44.17864669,1.26,0.26,0.624,0.017171618,0.013501013
1981,22,Transport,C444,Mizunara,3.3,3.4,8.552985999,1.26,0.26,0.624,0.002950077,0.002319469
1981,22,Transport,C445,Mizuki,12,9.35,113.0973355,1.26,0.26,0.624,0.048826049,0.038388993
1981,22,Transport,C446,Mizunara,4.2,3.74,13.8544236,1.26,0.26,0.624,0.005286615,0.004156548
1981,22,Transport,C447,Mizunara,3,3.57,7.068583471,1.26,0.26,0.624,0.002342656,0.00184189
1981,22,Transport,C448,Akashide,4.2,6.8,13.8544236,1.26,0.26,0.624,0.004730777,0.003719526
1981,22,Transport,C449,Akashide,5.8,7.14,26.42079422,1.26,0.26,0.624,0.009696295,0.007623615
1981,22,Transport,C450,Akashide,4,4.76,12.56637061,1.26,0.26,0.624,0.004244438,0.003337147
1981,22,Transport,C451,Keyama hannoki,29.2,18.8,669.66189,1.25,0.26,0.454,0.575724325,0.326723555
1981,22,Transport,C452,Udaikanba,27,18.3,572.5552611,1.2,0.26,0.468,0.476349605,0.267517938
1981,22,Deposition,C453,Keyama hannoki,26.3,20.9,543.2520556,1.25,0.26,0.454,0.447024123,0.25368619
1981,22,Deposition,C454,Keyama hannoki,19.9,19.5,311.0255267,1.25,0.26,0.454,0.227717133,0.129229473
1981,22,Deposition,C455,Keyama hannoki,25.5,16,510.7051557,1.25,0.26,0.454,0.414839443,0.235421384
1981,22,Deposition,C456,Keyama hannoki,26.5,20.4,551.5458602,1.25,0.26,0.454,0.455291397,0.258377868
1981,22,Deposition,C457,Keyama hannoki,19.2,19.7,289.529179,1.25,0.26,0.454,0.208822525,0.118506783
1981,22,Deposition,C458,Keyama hannoki,20.5,19.7,330.0635782,1.25,0.26,0.454,0.244681658,0.138856841
1981,22,Deposition,C459,Keyama hannoki,21.2,23.7,352.9893506,1.25,0.26,0.454,0.265383437,0.1506051
1981,22,Deposition,C460,Keyama hannoki,18.2,20.9,260.1552876,1.25,0.26,0.454,0.183479133,0.104124408
1981,22,Deposition,C461,Keyama hannoki,15.8,18.8,196.0667975,1.25,0.26,0.454,0.130326169,0.073960101
