year,boxcoidx,indidx,sex,date,age,broodsize,bsm,visitid,IVI,IFI,IFI_t1,IFI_t2,load,fecal,wtbird,wtbird_delta,begAvg,begAvg_t1,begAvg_t2,begAvg_t3
2,26,46,M,32,9,9,I,8994,211,106,120,21,0.2,0,12.8,NA,0.888888889,0.777777778,0.444444444,0.777777778
2,26,46,M,32,9,9,I,8995,68,121,106,120,NA,1,NA,NA,0.722222222,0.888888889,0.777777778,0.444444444
2,26,46,M,32,9,9,I,8996,152,161,121,106,NA,0,NA,NA,0.333333333,0.722222222,0.888888889,0.777777778
2,26,46,M,32,9,9,I,8998,196,206,1,161,0,0,13.1,NA,0.777777778,0.333333333,0.722222222,0.888888889
2,26,46,M,32,9,9,I,8999,160,202,206,1,NA,0,12.88,0.22,0.444444444,0.777777778,0.333333333,0.722222222
2,26,46,M,32,9,9,I,9004,210,89,109,24,0.2,0,12.4,NA,0.666666667,0.777777778,NA,NA
2,26,46,M,32,9,9,I,9005,41,52,89,109,0.1,0,12.4,0,1,0.666666667,0.777777778,NA
2,26,46,M,32,9,9,I,9007,68,44,28,52,NA,1,NA,NA,0.555555556,1,0.666666667,0.777777778
2,26,46,M,32,9,9,I,9008,63,98,44,28,0,0,12.6,NA,0.888888889,0.555555556,1,0.666666667
2,26,46,M,32,9,9,I,9010,164,142,33,98,0.1,0,12.3,0.3,0.833333333,0.888888889,0.555555556,1
2,26,46,M,32,9,9,I,9012,57,22,43,142,0.2,0,12.2,0.1,0.555555556,0.833333333,0.888888889,0.555555556
2,26,46,M,32,9,9,I,9013,82,93,22,43,NA,0,NA,NA,0.555555556,0.555555556,0.833333333,0.888888889
2,26,46,M,32,9,9,I,9015,107,110,2,93,0.1,0,12.3,NA,0.5,0.555555556,0.555555556,0.833333333
2,26,46,M,32,9,9,I,9017,100,95,14,110,0.5,0,11.9,0.4,0.222222222,0.5,0.555555556,0.555555556
2,26,46,M,32,9,9,I,9021,618,8,96,182,NA,1,NA,NA,0.111111111,0.222222222,0.5,0.555555556
2,26,46,M,32,9,9,I,9023,41,47,24,8,0.1,0,12.4,NA,0.888888889,0.111111111,0.222222222,0.5
2,26,46,M,32,9,9,I,9024,55,65,47,24,0,0,12.4,0,0.722222222,0.888888889,0.111111111,0.222222222
2,26,46,M,32,9,9,I,9026,223,169,65,65,0.4,0,11.9,0.5,0.444444444,0.722222222,0.888888889,0.111111111
2,26,46,M,32,9,9,I,9027,54,61,169,65,NA,0,12.28,-0.38,0.444444444,0.444444444,0.722222222,0.888888889
2,26,46,M,32,9,9,I,9029,68,10,62,61,NA,1,NA,NA,0.388888889,0.444444444,0.444444444,0.722222222
2,26,46,M,32,9,9,I,9030,111,135,10,62,0.1,0,12.4,NA,0.555555556,0.388888889,0.444444444,0.444444444
2,26,46,M,32,9,9,I,9032,69,54,22,135,0.1,0,12.2,0.2,0.777777778,0.555555556,0.388888889,0.444444444
2,26,46,M,32,9,9,I,9036,325,6,172,76,0.2,0,12.1,0.1,0.555555556,0.777777778,0.555555556,0.388888889
2,26,46,M,32,9,9,I,9040,408,15,175,129,0.2,0,12.3,-0.2,0.944444444,0.555555556,0.777777778,0.555555556
2,26,46,M,32,9,9,I,9045,535,426,122,16,0.2,0,12.7,NA,1,1,NA,NA
2,26,46,M,32,9,9,I,9047,489,323,177,426,0.1,0,12.9,-0.2,0.944444444,1,1,NA
2,26,46,M,32,9,9,I,9048,151,164,323,177,NA,1,NA,NA,1,0.944444444,1,1
2,26,46,M,32,9,9,I,9051,288,50,212,38,NA,1,NA,NA,1,1,0.944444444,1
2,26,46,M,32,9,9,I,9055,199,87,85,22,NA,1,NA,NA,1,1,1,0.944444444
2,26,46,M,32,9,9,I,9057,30,22,21,87,0.1,0,NA,NA,1,1,1,1
2,26,46,M,32,9,9,I,9059,228,50,185,22,NA,1,NA,NA,0.777777778,1,1,1
2,26,46,M,32,9,9,I,9061,151,2,159,50,NA,1,NA,NA,1,0.777777778,1,1
2,26,46,M,32,9,9,I,9063,72,37,47,2,NA,1,NA,NA,0.888888889,1,0.777777778,1
2,26,46,M,32,9,9,I,9065,64,40,34,37,0.1,0,NA,NA,1,0.888888889,1,0.777777778
2,26,46,M,32,9,9,I,9067,53,36,24,40,NA,0,NA,NA,1,1,0.888888889,1
2,26,46,M,32,9,9,I,9069,52,54,3,36,NA,0,NA,NA,0.555555556,1,1,0.888888889
2,26,46,M,32,9,9,I,9071,39,41,2,54,0.1,0,12.6,NA,0.666666667,0.555555556,1,1
2,26,46,M,32,9,9,I,9072,119,129,41,2,0.1,0,12.6,0,1,0.666666667,0.555555556,1
2,26,46,M,32,9,9,I,9074,209,122,95,129,NA,1,NA,NA,1,1,0.666666667,0.555555556
2,26,46,M,32,9,9,I,9080,402,11,143,94,NA,0,NA,NA,0.333333333,1,1,0.666666667
2,26,46,M,32,9,9,I,9081,71,86,11,143,0.2,0,12.6,NA,1,0.333333333,1,1
2,26,46,M,32,9,9,I,9082,35,54,86,11,0.1,0,12.7,-0.1,1,1,0.333333333,1
2,26,46,M,32,9,9,I,9084,215,100,125,54,NA,1,NA,NA,1,1,1,0.333333333
2,26,46,M,32,9,9,I,9086,175,152,33,100,0,0,12.7,NA,1,1,1,1
2,26,46,M,32,9,9,I,9090,423,20,53,146,0.1,0,12.6,0.1,0.388888889,1,1,1
2,26,46,M,32,9,9,I,9092,190,31,168,20,NA,1,NA,NA,0.777777778,0.388888889,1,1
2,26,46,M,32,9,9,I,9095,488,111,220,167,0.1,0,NA,NA,1,0.777777778,0.388888889,1
2,26,46,M,32,9,9,I,9098,175,10,181,NA,NA,1,NA,NA,0.5,1,NA,NA
2,26,46,M,32,9,9,I,9099,56,63,10,181,NA,1,NA,NA,0.611111111,0.5,1,NA
2,26,46,M,32,9,9,I,9100,140,149,63,10,0.2,0,12.6,NA,0.555555556,0.611111111,0.5,1
2,26,46,M,32,9,9,I,9103,85,18,47,29,NA,1,NA,NA,1,0.555555556,0.611111111,0.5
2,26,46,M,32,9,9,I,9107,330,101,68,94,0.2,0,12.6,NA,0.777777778,1,0.555555556,0.611111111
2,26,46,M,32,9,9,I,9111,298,10,128,55,0.1,0,12.7,-0.1,0.888888889,0.777777778,1,0.555555556
2,26,46,M,32,9,9,I,9112,187,195,10,128,0,0,12.9,-0.2,0.944444444,0.888888889,0.777777778,1
2,26,46,M,32,9,9,I,9114,118,61,67,195,0.1,0,12.7,0.2,1,0.944444444,0.888888889,0.777777778
2,26,46,M,32,9,9,I,9116,39,37,11,61,NA,0,NA,NA,0.833333333,1,0.944444444,0.888888889
2,26,46,M,32,9,9,I,9117,32,38,37,11,0.1,0,12.7,NA,1,0.833333333,1,0.944444444
2,26,46,M,32,9,9,I,9118,29,36,38,37,NA,1,NA,NA,1,1,0.833333333,1
2,26,46,M,32,9,9,I,9120,34,35,5,36,0.1,0,12.6,NA,1,1,1,0.833333333
2,26,46,M,32,9,9,I,9122,131,118,20,35,NA,0,NA,NA,1,1,1,1
2,26,46,M,32,9,9,I,9125,86,34,52,12,0.1,0,12.6,NA,0.555555556,1,1,1
2,26,46,M,32,9,9,I,9126,45,51,34,52,0,0,12.7,-0.1,1,0.555555556,1,1
2,26,46,M,32,9,9,I,9128,137,32,115,51,0,0,12.7,0,0.888888889,1,0.555555556,1
2,26,46,M,32,9,9,I,9130,83,65,26,32,0.2,0,12.5,0.2,0.333333333,0.888888889,1,0.555555556
2,26,46,M,32,9,9,I,9132,21,3,33,65,NA,0,NA,NA,0.777777778,0.333333333,0.888888889,1
2,26,46,M,32,9,9,I,9134,102,2,106,3,NA,0,NA,NA,1,0.777777778,0.333333333,0.888888889
2,26,46,M,32,9,9,I,9135,3,11,2,106,0.1,0,NA,NA,0.444444444,1,0.777777778,0.333333333
2,26,46,M,32,9,9,I,9137,32,25,11,11,NA,1,NA,NA,0.722222222,0.444444444,1,0.777777778
2,26,46,M,32,9,9,I,9140,273,21,118,144,NA,1,NA,NA,1,0.722222222,0.444444444,1
2,26,46,M,32,9,9,I,9141,59,70,21,118,0.1,0,12.6,NA,1,1,0.722222222,0.444444444
2,26,46,M,32,9,9,I,9144,61,9,33,25,0.1,0,12.7,-0.1,0.222222222,1,1,0.722222222
2,26,46,M,32,9,9,I,9145,75,81,9,33,0.1,0,12.6,0.1,0.722222222,0.222222222,1,1
2,26,46,M,32,9,9,I,9146,12,19,81,9,0,0,NA,NA,0.666666667,0.722222222,0.222222222,1
2,26,46,M,32,9,9,I,9147,62,65,19,81,0.1,0,12.6,NA,0.722222222,0.666666667,0.722222222,0.222222222
2,26,46,M,32,9,9,I,9149,149,148,13,65,0,0,12.8,-0.2,1,0.722222222,0.666666667,0.722222222
2,26,46,M,32,9,9,I,9151,167,29,146,148,0.1,0,12.6,0.2,1,1,0.722222222,0.666666667
2,26,46,M,32,9,9,I,9159,883,14,104,87,NA,1,NA,NA,0.777777778,1,1,0.722222222
2,26,46,M,32,9,9,I,9160,103,112,14,104,NA,0,NA,NA,1,0.777777778,1,1
2,26,46,M,32,9,9,I,9163,240,98,141,9,NA,1,NA,NA,1,1,0.777777778,1
2,26,46,M,32,9,9,I,9166,195,6,186,8,NA,0,NA,NA,0.833333333,1,1,0.777777778
2,26,46,M,32,9,9,I,9169,528,60,277,196,0.1,0,NA,NA,1,0.833333333,1,1
2,26,46,M,32,9,9,I,9171,263,116,157,60,NA,1,NA,NA,1,1,0.833333333,1
2,27,47,F,34,9,8,I,9174,98,73,30,NA,NA,0,NA,NA,1,1,NA,NA
2,27,47,F,34,9,8,I,9176,55,57,23,73,NA,0,NA,NA,1,1,1,NA
2,27,47,F,34,9,8,I,9177,54,63,57,23,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9179,47,49,8,63,NA,1,NA,NA,0.875,1,1,1
2,27,47,F,34,9,8,I,9181,77,5,79,49,NA,0,NA,NA,0.75,0.875,1,1
2,27,47,F,34,9,8,I,9184,195,12,99,88,NA,0,NA,NA,0.8125,0.75,0.875,1
2,27,47,F,34,9,8,I,9186,40,19,29,12,NA,0,NA,NA,0.375,0.8125,0.75,0.875
2,27,47,F,34,9,8,I,9188,79,76,12,19,NA,0,NA,NA,1,0.375,0.8125,0.75
2,27,47,F,34,9,8,I,9190,61,64,9,76,NA,0,NA,NA,1,1,0.375,0.8125
2,27,47,F,34,9,8,I,9192,101,74,49,64,NA,1,NA,NA,1,1,1,0.375
2,27,47,F,34,9,8,I,9194,176,75,114,74,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9196,59,45,26,75,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9199,114,21,95,6,NA,0,NA,NA,0.75,1,1,1
2,27,47,F,34,9,8,I,9200,30,35,21,95,NA,0,NA,NA,1,0.75,1,1
2,27,47,F,34,9,8,I,9201,36,46,35,21,NA,0,NA,NA,1,1,0.75,1
2,27,47,F,34,9,8,I,9202,58,63,46,35,NA,0,NA,NA,0.5,1,1,0.75
2,27,47,F,34,9,8,I,9204,24,3,33,63,NA,0,NA,NA,1,0.5,1,1
2,27,47,F,34,9,8,I,9206,61,3,60,3,NA,0,NA,NA,1,1,0.5,1
2,27,47,F,34,9,8,I,9208,175,14,171,3,NA,0,NA,NA,0.5625,1,1,0.5
2,27,47,F,34,9,8,I,9209,24,32,14,171,NA,0,NA,NA,0.875,0.5625,1,1
2,27,47,F,34,9,8,I,9212,68,34,32,6,NA,0,NA,NA,1,0.875,0.5625,1
2,27,47,F,34,9,8,I,9214,52,48,13,34,NA,0,NA,NA,1,1,0.875,0.5625
2,27,47,F,34,9,8,I,9217,143,28,73,48,NA,0,NA,NA,0.875,1,1,0.875
2,27,47,F,34,9,8,I,9223,504,18,147,89,NA,1,NA,NA,0.6875,0.875,1,1
2,27,47,F,34,9,8,I,9225,78,15,83,18,NA,0,NA,NA,1,0.6875,0.875,1
2,27,47,F,34,9,8,I,9226,68,76,15,83,NA,0,NA,NA,1,1,0.6875,0.875
2,27,47,F,34,9,8,I,9229,245,53,153,48,NA,0,NA,NA,0.875,1,1,0.6875
2,27,47,F,34,9,8,I,9232,122,20,95,27,NA,0,NA,NA,0.8125,0.875,1,1
2,27,47,F,34,9,8,I,9234,72,45,43,20,NA,0,NA,NA,1,0.8125,0.875,1
2,27,47,F,34,9,8,I,9235,89,101,45,43,NA,0,NA,NA,0.625,1,0.8125,0.875
2,27,47,F,34,9,8,I,9240,268,48,71,26,NA,0,NA,NA,0.875,0.625,1,0.8125
2,27,47,F,34,9,8,I,9242,147,145,18,48,NA,0,NA,NA,0.625,0.875,0.625,1
2,27,47,F,34,9,8,I,9243,94,101,145,18,NA,0,NA,NA,1,0.625,0.875,0.625
2,27,47,F,34,9,8,I,9245,40,44,6,101,NA,0,NA,NA,1,1,0.625,0.875
2,27,47,F,34,9,8,I,9247,62,64,6,44,NA,0,NA,NA,1,1,1,0.625
2,27,47,F,34,9,8,I,9249,103,59,52,64,NA,0,NA,NA,0.875,1,1,1
2,27,47,F,34,9,8,I,9251,39,29,15,59,NA,0,NA,NA,1,0.875,1,1
2,27,47,F,34,9,8,I,9257,678,117,82,127,NA,0,NA,NA,1,1,0.875,1
2,27,47,F,34,9,8,I,9258,76,87,117,82,NA,0,NA,NA,1,1,1,0.875
2,27,47,F,34,9,8,I,9259,24,35,87,117,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9260,29,32,35,87,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9262,40,4,54,32,NA,0,NA,NA,0.6875,1,1,1
2,27,47,F,34,9,8,I,9263,42,53,4,54,NA,0,NA,NA,1,0.6875,1,1
2,27,47,F,34,9,8,I,9264,33,40,53,4,NA,0,NA,NA,1,1,0.6875,1
2,27,47,F,34,9,8,I,9265,64,76,40,53,NA,0,NA,NA,1,1,1,0.6875
2,27,47,F,34,9,8,I,9267,94,14,89,76,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9269,71,3,74,14,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9271,69,77,NA,NA,0.1,0,11.4,NA,0.3125,0.875,NA,NA
2,27,47,F,34,9,8,I,9274,60,5,49,15,NA,1,NA,NA,1.125,0.3125,0.875,NA
2,27,47,F,34,9,8,I,9276,56,6,59,5,NA,1,NA,NA,0.4375,1.125,0.3125,0.875
2,27,47,F,34,9,8,I,9278,64,6,63,6,NA,0,11.43269231,NA,1.125,0.4375,1.125,0.3125
2,27,47,F,34,9,8,I,9279,30,42,6,63,0,0,11.5,-0.067307692,1,1.125,0.4375,1.125
2,27,47,F,34,9,8,I,9282,203,103,64,46,0.2,0,11.2,0.3,0.8125,1,1.125,0.4375
2,27,47,F,34,9,8,I,9284,922,47,886,103,0.1,0,11.3,-0.1,0.75,0.8125,1,1.125
2,27,47,F,34,9,8,I,9287,77,39,29,14,0,0,11.5,-0.2,1.125,0.75,0.8125,1
2,27,47,F,34,9,8,I,9291,187,67,84,24,NA,0,NA,NA,1,1.125,0.75,0.8125
2,27,47,F,34,9,8,I,9295,87,27,24,37,0.1,0,11.4,NA,0.625,1,1.125,0.75
2,27,47,F,34,9,8,I,9297,55,3,58,27,NA,1,NA,NA,0.625,0.625,1,1.125
2,27,47,F,34,9,8,I,9306,545,3,120,108,NA,0,11.43269231,NA,0.875,0.625,0.625,1
2,27,47,F,34,9,8,I,9308,94,70,40,3,NA,0,11.53269231,-0.1,1.125,0.875,0.625,0.625
2,27,47,F,34,9,8,I,9309,35,51,70,40,NA,1,NA,NA,0.5625,1.125,0.875,0.625
2,27,47,F,34,9,8,I,9311,51,51,12,51,NA,0,NA,NA,1.125,0.5625,1.125,0.875
2,27,47,F,34,9,8,I,9314,65,40,27,13,0.1,0,11.4,NA,0.9375,1.125,0.5625,1.125
2,27,47,F,34,9,8,I,9315,75,87,40,27,NA,0,NA,NA,0.4375,0.9375,1.125,0.5625
2,27,47,F,34,9,8,I,9324,355,3,43,60,NA,0,11.33269231,NA,0.5,0.4375,0.9375,1.125
2,27,47,F,34,9,8,I,9326,122,71,61,3,NA,1,NA,NA,0.75,0.5,0.4375,0.9375
2,27,47,F,34,9,8,I,9327,70,82,71,61,NA,1,NA,NA,0.875,0.75,0.5,0.4375
2,27,47,F,34,9,8,I,9328,64,78,82,71,0.1,0,11.4,NA,0.5625,0.875,0.75,0.5
2,27,47,F,34,9,8,I,9329,31,41,78,82,NA,0,11.43269231,-0.032692308,0.75,0.5625,0.875,0.75
2,27,47,F,34,9,8,I,9330,17,22,41,78,NA,0,11.53269231,-0.1,0.5625,0.75,0.5625,0.875
2,27,47,F,34,9,8,I,9332,128,8,126,22,NA,0,11.33269231,0.2,0.5625,0.5625,0.75,0.5625
2,27,47,F,34,9,8,I,9336,141,11,33,52,0.2,0,NA,NA,0.375,0.5625,0.5625,0.75
2,27,47,F,34,9,8,I,9338,133,106,31,11,0,0,11.4,NA,0.5625,0.375,0.5625,0.5625
2,27,47,F,34,9,8,I,9343,252,122,53,19,0,0,11.4,0,0.8125,0.5625,0.375,0.5625
2,27,47,F,34,9,8,I,9345,279,6,288,122,NA,0,NA,NA,1,0.8125,0.5625,0.375
2,27,47,F,34,9,8,I,9347,106,9,101,6,0,0,NA,NA,1,1,0.8125,0.5625
2,27,47,F,34,9,8,I,9348,79,86,9,101,0,0,11.4,NA,0.875,1,1,0.8125
2,27,47,F,34,9,8,I,9351,193,3,78,119,NA,0,NA,NA,1,0.875,1,1
2,27,47,F,34,9,8,I,9354,136,17,44,83,NA,1,NA,NA,1.0625,1,0.875,1
2,27,47,F,34,9,8,I,9356,45,31,25,17,0.2,0,11,NA,0.875,1.0625,1,0.875
2,27,47,F,34,9,8,I,9362,84,42,40,17,0.1,0,13.4,NA,0.75,0.875,NA,NA
2,27,47,F,34,9,8,I,9371,1625,245,313,171,NA,1,NA,NA,0.875,0.75,0.875,NA
2,27,47,F,34,9,8,I,9374,130,24,72,45,NA,0,NA,NA,0.75,0.875,0.75,0.875
2,27,47,F,34,9,8,I,9376,372,101,282,24,0.1,0,13.4,NA,0.8125,0.75,0.875,0.75
2,27,47,F,34,9,8,I,9378,607,368,252,101,0.1,0,13.6,-0.2,0.875,0.8125,0.75,0.875
2,27,47,F,34,9,8,I,9379,96,108,368,252,0.2,0,13.4,0.2,1,0.875,0.8125,0.75
2,27,47,F,34,9,8,I,9383,100,74,30,NA,NA,0,NA,NA,1,1,NA,NA
2,27,47,F,34,9,8,I,9385,55,58,21,74,0,0,11,NA,1,1,1,NA
2,27,47,F,34,9,8,I,9386,54,63,58,21,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9388,44,47,8,63,NA,1,NA,NA,0.875,1,1,1
2,27,47,F,34,9,8,I,9390,78,5,81,47,NA,0,NA,NA,0.5625,0.875,1,1
2,27,47,F,34,9,8,I,9393,196,12,99,88,NA,0,11.03269231,NA,0.5,0.5625,0.875,1
2,27,47,F,34,9,8,I,9395,41,19,29,12,0,0,11.1,-0.067307692,0.3125,0.5,0.5625,0.875
2,27,47,F,34,9,8,I,9397,81,77,12,19,NA,0,NA,NA,1,0.3125,0.5,0.5625
2,27,47,F,34,9,8,I,9399,62,64,9,77,0.1,0,11,NA,1,1,0.3125,0.5
2,27,47,F,34,9,8,I,9401,102,73,49,64,NA,1,NA,NA,0.875,1,1,0.3125
2,27,47,F,34,9,8,I,9403,1176,73,115,73,NA,0,11.03269231,NA,0.75,0.875,1,1
2,27,47,F,34,9,8,I,9405,60,45,27,73,NA,0,NA,NA,0.9375,0.75,0.875,1
2,27,47,F,34,9,8,I,9408,474,21,94,7,NA,0,NA,NA,0.6875,0.9375,0.75,0.875
2,27,47,F,34,9,8,I,9409,30,35,21,94,NA,0,11.03269231,NA,0.75,0.6875,0.9375,0.75
2,27,47,F,34,9,8,I,9410,37,46,35,21,0,0,11,0.032692308,0.625,0.75,0.6875,0.9375
2,27,47,F,34,9,8,I,9411,57,62,46,35,0.1,0,10.8,0.2,0.3125,0.625,0.75,0.6875
2,27,47,F,34,9,8,I,9413,25,3,34,62,0,0,NA,NA,1,0.3125,0.625,0.75
2,27,47,F,34,9,8,I,9415,59,2,60,3,NA,0,10.93269231,NA,0.875,1,0.3125,0.625
2,27,47,F,34,9,8,I,9417,176,14,172,2,0.2,0,10.8,0.132692308,0.25,0.875,1,0.3125
2,27,47,F,34,9,8,I,9418,26,33,14,172,NA,0,NA,NA,0.6875,0.25,0.875,1
2,27,47,F,34,9,8,I,9421,68,34,33,4,0,0,11.1,NA,0.8125,0.6875,0.25,0.875
2,27,47,F,34,9,8,I,9423,53,47,14,34,0,0,11,0.1,0.625,0.8125,0.6875,0.25
2,27,47,F,34,9,8,I,9426,143,27,74,48,NA,0,NA,NA,0.875,0.625,0.8125,0.6875
2,27,47,F,34,9,8,I,9432,504,19,145,89,NA,1,NA,NA,0.5625,0.875,0.625,0.8125
2,27,47,F,34,9,8,I,9434,79,15,83,19,0,0,10.7,NA,0.8125,0.5625,0.875,0.625
2,27,47,F,34,9,8,I,9435,70,78,15,83,NA,0,10.73269231,-0.032692308,1,0.8125,0.5625,0.875
2,27,47,F,34,9,8,I,9438,246,54,151,48,0,0,10.8,-0.067307692,0.75,1,0.8125,0.5625
2,27,47,F,34,9,8,I,9441,122,20,94,27,0.1,0,10.7,0.1,0.5625,0.75,1,0.8125
2,27,47,F,34,9,8,I,9443,75,47,43,20,NA,0,10.83269231,-0.132692308,0.875,0.5625,0.75,1
2,27,47,F,34,9,8,I,9444,90,99,47,43,0,0,10.8,0.032692308,0.4375,0.875,0.5625,0.75
2,27,47,F,34,9,8,I,9449,265,44,72,26,0,0,10.9,-0.1,0.75,0.4375,0.875,0.5625
2,27,47,F,34,9,8,I,9451,147,145,21,44,0.1,0,10.5,0.4,0.625,0.75,0.4375,0.875
2,27,47,F,34,9,8,I,9452,96,102,145,21,NA,0,NA,NA,0.75,0.625,0.75,0.4375
2,27,47,F,34,9,8,I,9454,40,44,5,102,NA,0,NA,NA,1,0.75,0.625,0.75
2,27,47,F,34,9,8,I,9456,59,60,6,44,NA,0,10.73269231,NA,0.8125,1,0.75,0.625
2,27,47,F,34,9,8,I,9458,104,59,56,60,0,0,10.8,-0.067307692,0.75,0.8125,1,0.75
2,27,47,F,34,9,8,I,9460,39,29,15,59,0,0,10.8,0,1,0.75,0.8125,1
2,27,47,F,34,9,8,I,9467,678,49,67,84,0,0,10.9,-0.1,0.625,1,0.75,0.8125
2,27,47,F,34,9,8,I,9468,76,87,49,67,0,0,10.9,0,0.8125,0.625,1,0.75
2,27,47,F,34,9,8,I,9469,24,35,87,49,NA,0,10.83269231,0.067307692,0.625,0.8125,0.625,1
2,27,47,F,34,9,8,I,9470,31,34,35,87,0.1,0,10.7,0.132692308,0.625,0.625,0.8125,0.625
2,27,47,F,34,9,8,I,9472,41,4,53,34,NA,0,10.93269231,-0.232692308,0.5625,0.625,0.625,0.8125
2,27,47,F,34,9,8,I,9473,43,52,4,53,0,0,10.9,0.032692308,1,0.5625,0.625,0.625
2,27,47,F,34,9,8,I,9474,34,41,52,4,0,0,10.9,0,1,1,0.5625,0.625
2,27,47,F,34,9,8,I,9475,67,75,41,52,0.1,0,10.8,0.1,0.75,1,1,0.5625
2,27,47,F,34,9,8,I,9477,94,14,89,75,NA,0,NA,NA,0.875,0.75,1,1
2,27,47,F,34,9,8,I,9479,72,3,74,14,NA,0,NA,NA,0.875,0.875,0.75,1
2,27,47,F,34,9,8,I,9482,160,28,153,NA,0.1,0,11,NA,0.5625,1,NA,NA
2,27,47,F,34,9,8,I,9483,40,52,28,153,0,0,11.1,-0.1,1,0.5625,1,NA
2,27,47,F,34,9,8,I,9484,37,56,52,28,0,0,11.1,0,1,1,0.5625,1
2,27,47,F,34,9,8,I,9485,123,131,56,52,0,0,11.2,-0.1,1,1,1,0.5625
2,27,47,F,34,9,8,I,9487,156,150,14,131,NA,0,NA,NA,1,1,1,1
2,27,47,F,34,9,8,I,9489,55,57,3,150,0,0,11.1,NA,1,1,1,1
2,27,47,F,34,9,8,I,9493,69,8,22,22,NA,0,11.03269231,0.067307692,0.625,1,1,1
2,27,47,F,34,9,8,I,9496,66,20,34,16,0.2,0,10.9,0.132692308,0.375,0.625,1,1
2,27,47,F,34,9,8,I,9498,77,15,72,20,0.2,0,11,-0.1,0.625,0.375,0.625,1
2,27,47,F,34,9,8,I,9499,53,62,15,72,NA,1,NA,NA,0.5,0.625,0.375,0.625
2,27,47,F,34,9,8,I,9501,39,16,31,62,0,0,11.2,NA,0.5,0.5,0.625,0.375
2,27,47,F,34,9,8,I,9502,51,59,16,31,NA,1,NA,NA,1,0.5,0.5,0.625
2,27,47,F,34,9,8,I,9506,238,83,109,46,0,0,11.2,NA,0.4375,1,0.5,0.5
2,27,47,F,34,9,8,I,9508,106,78,38,83,0,0,11.3,-0.1,0.75,0.4375,1,0.5
2,27,47,F,34,9,8,I,9510,36,17,32,78,NA,0,11.13269231,0.167307692,0.5,0.75,0.4375,1
2,27,47,F,34,9,8,I,9512,47,11,44,17,NA,0,11.23269231,-0.1,0.375,0.5,0.75,0.4375
2,27,47,F,34,9,8,I,9515,119,78,30,16,NA,0,11.23269231,0,1,0.375,0.5,0.75
2,27,47,F,34,9,8,I,9518,158,68,77,21,0.1,0,11.1,0.132692308,0.75,1,0.375,0.5
2,27,47,F,34,9,8,I,9520,97,86,28,68,0,0,11.2,-0.1,1,0.75,1,0.375
2,27,47,F,34,9,8,I,9524,727,90,33,163,NA,1,NA,NA,1,1,0.75,1
2,27,47,F,34,9,8,I,9528,120,19,56,48,0,0,11.3,NA,0.75,1,1,0.75
2,27,47,F,34,9,8,I,9532,143,3,60,65,NA,0,11.03269231,0.267307692,1,0.75,1,1
2,27,47,F,34,9,8,I,9534,53,14,49,3,NA,0,11.13269231,-0.1,1,1,0.75,1
2,27,47,F,34,9,8,I,9535,54,65,14,49,0,0,11.2,-0.067307692,1,1,1,0.75
2,27,47,F,34,9,8,I,9538,66,7,31,39,0.1,0,11.1,0.1,0.625,1,1,1
2,27,47,F,34,9,8,I,9539,36,41,7,31,0.1,0,11.1,0,1,0.625,1,1
2,27,47,F,34,9,8,I,9540,29,38,41,7,0.1,0,11,0.1,0.375,1,0.625,1
2,27,47,F,34,9,8,I,9543,84,11,41,39,0.1,0,11,0,0.5,0.375,1,0.625
2,27,47,F,34,9,8,I,9544,103,108,11,41,0,0,11.1,-0.1,0.875,0.5,0.375,1
2,27,47,F,34,9,8,I,9545,20,26,108,11,NA,0,11.13269231,-0.032692308,1,0.875,0.5,0.375
2,27,47,F,34,9,8,I,9547,142,10,139,26,NA,0,10.73269231,0.4,0.75,1,0.875,0.5
2,27,47,F,34,9,8,I,9550,121,34,17,75,0,0,11.2,-0.467307692,1,0.75,1,0.875
2,27,47,F,34,9,8,I,9553,121,67,34,33,0,0,11.2,0,0.875,1,0.75,1
2,27,47,F,34,9,8,I,9557,285,45,52,133,NA,1,NA,NA,0.875,0.875,1,0.75
2,27,47,F,34,9,8,I,9561,172,49,79,43,0.1,0,11.1,NA,1,0.875,0.875,1
2,27,47,F,34,9,8,I,9565,229,85,29,64,NA,0,11.03269231,0.067307692,0.6875,1,0.875,0.875
2,27,47,F,34,9,8,I,9566,35,40,85,29,NA,0,11.13269231,-0.1,0.9375,0.6875,1,0.875
2,27,47,F,34,9,8,I,9568,65,56,19,40,NA,0,11.23269231,-0.1,1,0.9375,0.6875,1
2,27,47,F,34,9,8,I,9569,43,50,56,19,NA,0,11.13269231,0.1,0.75,1,0.9375,0.6875
2,27,47,F,34,9,8,I,9570,330,341,50,56,NA,1,NA,NA,0.875,0.75,1,0.9375
2,27,47,F,34,9,8,I,9577,44,53,14,NA,0.1,0,11,NA,1,0.8125,NA,NA
